"","anh","dep","slp","ene","app","glt","con","mot","sui"
"anh",0,2.06266800829441,0.540536799234866,1.43561890208491,0.599732993798045,0.426050945498791,0.48028463844449,0.126229794837225,0.0790765975656003
"dep",2.06266800829441,0,0.747020847140522,0.567540026231765,0.264379825019315,1.06039773102667,0.407052038762678,0.683533980031948,1.54795857799193
"slp",0.540536799234866,0.747020847140522,0,1.32279997584999,0.697032857772047,0.364366770181696,0.473923817189902,0.275739823201086,0.392002067414078
"ene",1.43561890208491,0.567540026231765,1.32279997584999,0,1.22328433820106,0.348693857110076,0.674650910487431,0.847436639548977,-0.163529710786663
"app",0.599732993798045,0.264379825019315,0.697032857772047,1.22328433820106,0,0.566079233066302,0.531585802555275,0.478758595106759,0.274595754604031
"glt",0.426050945498791,1.06039773102667,0.364366770181696,0.348693857110076,0.566079233066302,0,0.795891169226724,0.78340788394593,1.46351394076256
"con",0.48028463844449,0.407052038762678,0.473923817189902,0.674650910487431,0.531585802555275,0.795891169226724,0,1.39566564162224,0.462756765742699
"mot",0.126229794837225,0.683533980031948,0.275739823201086,0.847436639548977,0.478758595106759,0.78340788394593,1.39566564162224,0,0.911371879222117
"sui",0.0790765975656003,1.54795857799193,0.392002067414078,-0.163529710786663,0.274595754604031,1.46351394076256,0.462756765742699,0.911371879222117,0
