"","anh","dep","slp","ene","app","glt","con","mot","sui"
"anh",0,1.77196656097083,0.449875342702997,1.31447209283965,0.671788282445083,0.432070918500648,0.431270150466504,0.234863027342553,0.187402504937374
"dep",1.77196656097083,0,0.511010330111969,0.410605895628835,0.390161253989111,1.35492742407374,0.429632117385772,0.596763070959625,1.77676792184218
"slp",0.449875342702997,0.511010330111969,0,1.29211152984263,0.53559885834134,0.304582155768907,0.470356516710771,0.458828104681429,0.139900317549849
"ene",1.31447209283965,0.410605895628835,1.29211152984263,0,1.14303630031574,0.458603801857465,0.815515712874822,0.507887144830122,-0.389327442243579
"app",0.671788282445083,0.390161253989111,0.53559885834134,1.14303630031574,0,0.450856248773327,0.306309763300117,0.38715932607576,0.323474174408487
"glt",0.432070918500648,1.35492742407374,0.304582155768907,0.458603801857465,0.450856248773327,0,0.55566104254903,0.451265834958788,1.45665300483077
"con",0.431270150466504,0.429632117385772,0.470356516710771,0.815515712874822,0.306309763300117,0.55566104254903,0,1.37965991968568,0.481741753899618
"mot",0.234863027342553,0.596763070959625,0.458828104681429,0.507887144830122,0.38715932607576,0.451265834958788,1.37965991968568,0,0.785989356188946
"sui",0.187402504937374,1.77676792184218,0.139900317549849,-0.389327442243579,0.323474174408487,1.45665300483077,0.481741753899618,0.785989356188946,0
