"","anh","dep","slp","ene","app","glt","con","mot","sui"
"anh",0,1.91017814539252,0.552466873301806,1.31157284009592,0.562625944782643,0.407555954868651,0.45331259434903,0.11402658716884,0.0885643336062865
"dep",1.91017814539252,0,0.73327067379296,0.520473422497251,0.272062723936585,1.03534888859452,0.413757804688425,0.668333572447598,1.42863282607891
"slp",0.552466873301806,0.73327067379296,0,1.42746532838969,0.705803371212301,0.36484885528337,0.479420087120175,0.255680886331097,0.364698169965477
"ene",1.31157284009592,0.520473422497251,1.42746532838969,0,1.15522661629562,0.306034533180861,0.625367845391655,0.645720060033526,-0.199721748812168
"app",0.562625944782643,0.272062723936585,0.705803371212301,1.15522661629562,0,0.556923258862769,0.525612676466201,0.468961652480505,0.273499931228932
"glt",0.407555954868651,1.03534888859452,0.36484885528337,0.306034533180861,0.556923258862769,0,0.787662332223451,0.780863480269294,1.43692148101837
"con",0.45331259434903,0.413757804688425,0.479420087120175,0.625367845391655,0.525612676466201,0.787662332223451,0,1.36301478576994,0.464396156258818
"mot",0.11402658716884,0.668333572447598,0.255680886331097,0.645720060033526,0.468961652480505,0.780863480269294,1.36301478576994,0,0.908850687100681
"sui",0.0885643336062865,1.42863282607891,0.364698169965477,-0.199721748812168,0.273499931228932,1.43692148101837,0.464396156258818,0.908850687100681,0
