"","anh","dep","slp","ene","app","glt","con","mot","sui"
"anh",0,2.11316586441429,0.562533940286035,1.49785435062365,0.621878027898258,0.435991638503861,0.493625036071947,0.146701054200091,0.085670902208029
"dep",2.11316586441429,0,0.783929432197151,0.587466680975892,0.297801498080921,1.11995708315305,0.443445516391281,0.724649292025222,1.56072207449956
"slp",0.562533940286035,0.783929432197151,0,1.3728177117482,0.72500971378906,0.3773368402221,0.489374514186712,0.297638707347745,0.397403554284798
"ene",1.49785435062365,0.587466680975892,1.3728177117482,0,1.23732177234338,0.306941168797652,0.653405217977403,0.801035153677226,-0.189297482106527
"app",0.621878027898258,0.297801498080921,0.72500971378906,1.23732177234338,0,0.601509883894497,0.566016120047988,0.514183268655058,0.295667110165263
"glt",0.435991638503861,1.11995708315305,0.3773368402221,0.306941168797652,0.601509883894497,0,0.847564947604804,0.843721402526954,1.55053681426261
"con",0.493625036071947,0.443445516391281,0.489374514186712,0.653405217977403,0.566016120047988,0.847564947604804,0,1.47584469165486,0.503596969209856
"mot",0.146701054200091,0.724649292025222,0.297638707347745,0.801035153677226,0.514183268655058,0.843721402526954,1.47584469165486,0,0.982047179834444
"sui",0.085670902208029,1.56072207449956,0.397403554284798,-0.189297482106527,0.295667110165263,1.55053681426261,0.503596969209856,0.982047179834444,0
