"","anh","dep","slp","ene","app","glt","con","mot","sui"
"anh",0,1.77027145943545,0.448731199651744,1.31539564281844,0.671975977413154,0.429350721715659,0.432208392817313,0.231801909021575,0.218045470166951
"dep",1.77027145943545,0,0.510026295250801,0.411913319658426,0.39095425686932,1.35606685476851,0.430637112859871,0.597000905043985,1.76070378033285
"slp",0.448731199651744,0.510026295250801,0,1.29265534651657,0.535166394615378,0.303081309187095,0.470593965563354,0.458831770050074,0.147554084183623
"ene",1.31539564281844,0.411913319658426,1.29265534651657,0,1.14246542102113,0.45993274800512,0.81586430601345,0.51047638663745,-0.405539065408385
"app",0.671975977413154,0.39095425686932,0.535166394615378,1.14246542102113,0,0.451070838029251,0.305787852436457,0.387751566559274,0.322052029711965
"glt",0.429350721715659,1.35606685476851,0.303081309187095,0.45993274800512,0.451070838029251,0,0.555856554938614,0.44992277198803,1.46463269339624
"con",0.432208392817313,0.430637112859871,0.470593965563354,0.81586430601345,0.305787852436457,0.555856554938614,0,1.38202947506494,0.47113478263594
"mot",0.231801909021575,0.597000905043985,0.458831770050074,0.51047638663745,0.387751566559274,0.44992277198803,1.38202947506494,0,0.784358849470101
"sui",0.218045470166951,1.76070378033285,0.147554084183623,-0.405539065408385,0.322052029711965,1.46463269339624,0.47113478263594,0.784358849470101,0
